# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pressure v_tempera v_dense v_entha
8460 10.4391 -257.414 -1938.19 324.338 0.896305 -259.856
8470 10.4852 -257.598 -2002.54 325.77 0.896305 -260.421
8480 10.4678 -257.909 -2102.17 325.23 0.896305 -261.412
8490 10.992 -258.071 -2057.72 341.517 0.896305 -260.754
8500 10.7494 -257.986 -2022.57 333.979 0.896305 -260.679
8510 10.3243 -257.729 -1957.43 320.772 0.896305 -260.413
8520 10.4379 -257.383 -1824.5 324.3 0.896305 -259.071
8530 10.2232 -256.985 -1737.81 317.631 0.896305 -258.311
8540 10.1483 -256.654 -1672.03 315.304 0.896305 -257.618
8550 9.91154 -256.595 -1707.41 307.948 0.896305 -258.031
8560 10.2801 -256.833 -1764.17 319.399 0.896305 -258.278
8570 10.8733 -257.079 -1793.22 337.828 0.896305 -258.123
8580 10.9923 -257.168 -1827.32 341.525 0.896305 -258.32
8590 10.5118 -257.26 -1943.93 326.599 0.896305 -259.667
8600 10.8499 -257.562 -2011.11 337.102 0.896305 -260.077
8610 10.8684 -258.01 -2157.31 337.678 0.896305 -261.479
8620 11.8945 -258.179 -2081.93 369.558 0.896305 -260.121
8630 11.4728 -257.687 -1934.01 356.455 0.896305 -259.068
8640 10.398 -256.839 -1713 323.062 0.896305 -257.825
8650 9.52786 -256.327 -1619.41 296.027 0.896305 -257.562
8660 9.88409 -256.412 -1600.32 307.095 0.896305 -257.163
8670 10.1493 -256.853 -1694.86 315.335 0.896305 -257.968
8680 10.414 -257.349 -1859.07 323.559 0.896305 -259.29
8690 10.5914 -257.528 -1926.7 329.07 0.896305 -259.742
8700 10.4782 -257.432 -1939.77 325.553 0.896305 -259.846
8710 10.1671 -257.459 -2047.8 315.888 0.896305 -260.902
8720 10.17 -257.661 -2162.82 315.977 0.896305 -261.865
8730 10.6869 -257.885 -2168.78 332.039 0.896305 -261.612
8740 10.4158 -257.958 -2193.02 323.616 0.896305 -262.116
8750 10.0465 -257.88 -2185.16 312.142 0.896305 -262.356
8760 9.86099 -257.707 -2149.55 306.377 0.896305 -262.132
8770 9.51917 -257.567 -2132.07 295.757 0.896305 -262.218
8780 9.71323 -257.478 -2063.07 301.787 0.896305 -261.476
8790 10.2584 -257.433 -1991.28 318.725 0.896305 -260.409
8800 9.90677 -257.423 -2009.93 307.8 0.896305 -260.874
8810 10.1872 -257.355 -1959.25 316.513 0.896305 -260.189
8820 10.2779 -257.134 -1835.27 319.33 0.896305 -259.053
8830 10.5008 -256.875 -1705.69 326.255 0.896305 -257.711
8840 10.0914 -256.617 -1691.73 313.535 0.896305 -257.768
8850 10.279 -256.553 -1659.11 319.365 0.896305 -257.3
8860 10.352 -256.748 -1737.82 321.632 0.896305 -257.946
8870 9.84112 -256.862 -1841.05 305.76 0.896305 -259.256
8880 9.91568 -256.815 -1816.01 308.077 0.896305 -258.969
8890 9.84446 -256.899 -1838.22 305.864 0.896305 -259.271
8900 10.2696 -257.226 -1906.34 319.073 0.896305 -259.625
8910 10.6448 -257.476 -1916.29 330.73 0.896305 -259.566
8920 10.409 -257.472 -1925.1 323.403 0.896305 -259.857
8930 10.747 -257.395 -1896.72 333.904 0.896305 -259.254
8940 10.5852 -257.193 -1849.94 328.879 0.896305 -258.903
8950 9.86246 -257.014 -1891.32 306.423 0.896305 -259.721
8960 9.98286 -257.02 -1925.42 310.164 0.896305 -259.833
8970 10.0154 -257.054 -1951.26 311.174 0.896305 -260.006
8980 10.1185 -257.028 -1917.35 314.378 0.896305 -259.652
8990 10.2477 -257.007 -1879.66 318.392 0.896305 -259.251
9000 10.5166 -257.118 -1832.87 326.747 0.896305 -258.782
9010 10.745 -257.494 -1900.09 333.842 0.896305 -259.377
9020 10.8841 -257.914 -2001.37 338.164 0.896305 -260.331
9030 10.8509 -258.134 -2039.81 337.133 0.896305 -260.839
9040 10.8855 -258.031 -2027.4 338.209 0.896305 -260.619
9050 10.5138 -257.728 -1983.53 326.66 0.896305 -260.397
9060 10.2751 -257.587 -2005.79 319.243 0.896305 -260.642
9070 10.634 -257.764 -2032.72 330.395 0.896305 -260.639
9080 11.2299 -258.107 -2081.52 348.909 0.896305 -260.71
9090 11.6688 -258.308 -2069.19 362.547 0.896305 -260.391
9100 10.8424 -258.039 -2020.62 336.869 0.896305 -260.625
9110 10.1406 -257.731 -1956.62 315.064 0.896305 -260.594
9120 10.5391 -257.823 -1921.16 327.446 0.896305 -260.052
9130 11.4215 -258.067 -1903.99 354.863 0.896305 -259.3
9140 11.3386 -258.147 -1920.28 352.287 0.896305 -259.57
9150 11.5851 -258.189 -1890.06 359.944 0.896305 -259.165
9160 11.5121 -258.042 -1883.32 357.677 0.896305 -259.047
9170 10.7931 -257.545 -1814.8 335.337 0.896305 -258.813
9180 9.91607 -256.765 -1674.5 308.089 0.896305 -257.977
9190 9.3015 -256.312 -1589.15 288.994 0.896305 -257.572
9200 9.7429 -256.692 -1697.57 302.708 0.896305 -258.231
9210 10.3257 -257.197 -1807.79 320.815 0.896305 -258.886
9220 10.2533 -257.179 -1793.75 318.567 0.896305 -258.847
9230 10.2133 -256.772 -1652.57 317.324 0.896305 -257.542
9240 9.2658 -256.452 -1587.37 287.885 0.896305 -257.736
9250 9.91872 -256.61 -1512.26 308.171 0.896305 -256.742
9260 10.1136 -257.084 -1600.85 314.227 0.896305 -257.609
9270 10.4813 -257.594 -1704.04 325.651 0.896305 -258.438
9280 10.8034 -257.905 -1762.87 335.658 0.896305 -258.818
9290 10.9497 -257.895 -1769.13 340.203 0.896305 -258.703
9300 10.2971 -257.611 -1757.94 319.927 0.896305 -258.997
9310 9.88858 -257.261 -1651.72 307.234 0.896305 -258.35
9320 10.1022 -257.144 -1586.55 313.871 0.896305 -257.586
9330 10.7135 -257.352 -1593.42 332.865 0.896305 -257.228
9340 11.0356 -257.705 -1700.15 342.872 0.896305 -257.969
9350 11.1871 -257.819 -1774.53 347.578 0.896305 -258.425
9360 10.9973 -257.587 -1738.04 341.683 0.896305 -258.14
9370 10.4478 -257.36 -1738.05 324.61 0.896305 -258.464
9380 10.2892 -257.2 -1718.28 319.683 0.896305 -258.331
9390 10.155 -257.121 -1697.47 315.513 0.896305 -258.247
9400 9.94178 -257.183 -1767.08 308.887 0.896305 -258.985
9410 10.1167 -257.408 -1830.47 314.321 0.896305 -259.457
9420 10.6281 -257.761 -1905.28 330.21 0.896305 -259.795
9430 10.8982 -258.072 -1976.15 338.604 0.896305 -260.307
9440 11.3398 -258.068 -1930.53 352.323 0.896305 -259.558
9450 10.5288 -257.769 -1958.37 327.126 0.896305 -260.255
9460 10.8078 -257.464 -1870.49 335.796 0.896305 -259.087
9470 10.4838 -257.097 -1820.32 325.728 0.896305 -258.711
9480 10.2309 -256.797 -1737.58 317.869 0.896305 -258.114
9490 9.58931 -256.684 -1731.84 297.936 0.896305 -258.605
9500 10.0846 -256.97 -1758.01 313.325 0.896305 -258.569
9510 10.6877 -257.509 -1844.88 332.064 0.896305 -259.083
9520 10.7486 -257.861 -1919.65 333.956 0.896305 -259.87
9530 10.46 -257.997 -1962.18 324.987 0.896305 -260.577
9540 10.6747 -258.171 -2022.99 331.658 0.896305 -260.941
9550 10.3323 -258.357 -2109.98 321.02 0.896305 -262.048
9560 10.325 -258.459 -2124.93 320.793 0.896305 -262.256
9570 9.93825 -258.336 -2119.9 308.778 0.896305 -262.487
9580 9.41643 -258.022 -2110.12 292.565 0.896305 -262.629
9590 9.57907 -257.754 -2019.47 297.618 0.896305 -261.596
9600 9.70564 -257.727 -2028.29 301.551 0.896305 -261.501
9610 10.4097 -257.877 -2013.42 323.426 0.896305 -260.849
9620 10.4613 -257.898 -1998.89 325.03 0.896305 -260.721
9630 10.1701 -257.698 -1951.96 315.981 0.896305 -260.5
9640 9.73344 -257.52 -1916.36 302.414 0.896305 -260.522
9650 10.1888 -257.685 -1945.64 316.561 0.896305 -260.427
9660 10.837 -258.017 -1954.29 336.701 0.896305 -260.168
9670 9.85279 -258.232 -2082.4 306.123 0.896305 -262.219
9680 9.81041 -258.333 -2092.52 304.806 0.896305 -262.429
9690 10.0859 -258.326 -2008.76 313.364 0.896305 -261.59
9700 10.1775 -258.255 -1974.26 316.213 0.896305 -261.198
9710 10.3432 -258.178 -1965.98 321.36 0.896305 -260.9
9720 11.1514 -258.183 -1921.49 346.47 0.896305 -259.802
9730 10.9338 -258.071 -1963.22 339.709 0.896305 -260.185
9740 10.2495 -257.748 -1972.11 318.448 0.896305 -260.606
9750 9.44683 -257.378 -1988.44 293.51 0.896305 -261.147
9760 9.36182 -257.075 -1925.52 290.868 0.896305 -260.51
9770 9.45238 -256.997 -1903.84 293.682 0.896305 -260.197
9780 9.651 -257.144 -1949.51 299.853 0.896305 -260.45
9790 10.3175 -257.625 -2052.57 320.56 0.896305 -260.949
9800 10.6475 -258.269 -2213.15 330.813 0.896305 -262.33
9810 10.7143 -258.652 -2341.38 332.89 0.896305 -263.498
9820 10.7165 -258.645 -2324.06 332.959 0.896305 -263.374
9830 10.2957 -258.396 -2264.28 319.885 0.896305 -263.149
9840 10.1577 -258.11 -2145.54 315.597 0.896305 -262.212
9850 10.0171 -257.98 -2067.47 311.227 0.896305 -261.704
9860 9.84861 -258.039 -2062.17 305.993 0.896305 -261.896
9870 9.51655 -258.072 -2069.23 295.676 0.896305 -262.308
9880 10.1449 -258.085 -1971.88 315.198 0.896305 -261.045
9890 9.78357 -258.07 -2009.4 303.972 0.896305 -261.641
9900 9.61354 -257.919 -2040.68 298.689 0.896305 -261.868
9910 9.56921 -257.588 -2000.03 297.312 0.896305 -261.311
9920 9.62385 -257.234 -1882.39 299.009 0.896305 -260.121
9930 10.0046 -257.091 -1800.99 310.84 0.896305 -259.056
9940 10.3663 -257.361 -1841.01 322.077 0.896305 -259.23
9950 10.5199 -257.63 -1875.42 326.851 0.896305 -259.574
9960 10.4826 -257.547 -1833.14 325.689 0.896305 -259.248
9970 10.7214 -257.309 -1729.34 333.109 0.896305 -258.08
9980 10.7475 -257.158 -1713.07 333.921 0.896305 -257.795
9990 10.6069 -257.086 -1744.36 329.552 0.896305 -258.072
10000 10.5456 -257.033 -1744.96 327.648 0.896305 -258.084
10010 11.0885 -257.124 -1761.51 344.515 0.896305 -257.742
10020 10.7857 -257.098 -1825.73 335.108 0.896305 -258.446
10030 11.0872 -256.693 -1689.16 344.475 0.896305 -256.832
10040 10.4271 -256.013 -1527.76 323.966 0.896305 -255.739
10050 10.3793 -255.692 -1401.46 322.481 0.896305 -254.627
10060 10.9841 -256.107 -1513.48 341.271 0.896305 -255.181
10070 11.7922 -256.734 -1607.76 366.379 0.896305 -255.626
10080 11.1305 -257.007 -1773.02 345.82 0.896305 -257.66
10090 11.4139 -256.933 -1755.69 354.626 0.896305 -257.188
10100 10.8519 -256.758 -1757.73 337.164 0.896305 -257.588
10110 10.6057 -256.86 -1797.42 329.516 0.896305 -258.2
10120 10.8451 -257.237 -1938.59 336.954 0.896305 -259.276
10130 11.2312 -257.503 -1997.97 348.949 0.896305 -259.55
10140 10.681 -257.436 -1990.44 331.855 0.896305 -259.984
10150 10.6409 -257.346 -1948.66 330.609 0.896305 -259.656
10160 10.766 -257.261 -1828.21 334.495 0.896305 -258.645
10170 10.8137 -257.386 -1764.54 335.979 0.896305 -258.3
10180 11.0358 -257.758 -1790.67 342.877 0.896305 -258.623
10190 11.0551 -258.114 -1856.82 343.477 0.896305 -259.4
10200 11.1513 -258.229 -1871.21 346.465 0.896305 -259.514
10210 10.4451 -258.084 -1931.82 324.526 0.896305 -260.478
10220 10.4777 -257.879 -1914.55 325.537 0.896305 -260.126
10230 10.1898 -257.814 -1969.5 316.592 0.896305 -260.714
10240 10.2867 -257.977 -2063.72 319.605 0.896305 -261.406
10250 10.3025 -258.214 -2123.9 320.093 0.896305 -262.027
10260 10.5063 -258.455 -2168.95 326.426 0.896305 -262.364
10270 10.8978 -258.67 -2198.94 338.59 0.896305 -262.386
10280 11.0325 -258.604 -2152.67 342.775 0.896305 -261.878
10290 9.78096 -258.214 -2157.02 303.891 0.896305 -262.769
10300 9.58117 -257.966 -2117.22 297.683 0.896305 -262.456
10310 10.0495 -258.025 -2103.47 312.236 0.896305 -261.955
10320 9.99977 -258.2 -2182.22 310.689 0.896305 -262.703
10330 9.89331 -258.238 -2240.87 307.382 0.896305 -263.237
10340 9.70103 -258.003 -2193.64 301.408 0.896305 -262.881
10350 9.78874 -257.767 -2117.6 304.133 0.896305 -262.052
10360 9.38494 -257.735 -2184.29 291.586 0.896305 -262.867
10370 9.79271 -257.878 -2218.2 304.256 0.896305 -262.828
10380 9.65173 -257.969 -2281.31 299.876 0.896305 -263.479
10390 9.25767 -257.975 -2325.74 287.632 0.896305 -264.174
10400 9.83891 -258.167 -2279.05 305.691 0.896305 -263.474
10410 10.0953 -258.562 -2321.63 313.659 0.896305 -263.896
10420 10.1875 -258.787 -2365.49 316.523 0.896305 -264.32
10430 10.177 -258.643 -2290.95 316.194 0.896305 -263.692
10440 10.226 -258.292 -2164.83 317.717 0.896305 -262.454
10450 9.67313 -257.955 -2131.39 300.541 0.896305 -262.447
10460 10.1539 -257.889 -2093.31 315.479 0.896305 -261.647
10470 10.4996 -257.925 -2097.02 326.219 0.896305 -261.362
10480 10.3922 -257.904 -2122.65 322.883 0.896305 -261.619
10490 9.81144 -257.855 -2194.28 304.838 0.896305 -262.627
10500 9.56685 -257.807 -2216.02 297.239 0.896305 -262.968
10510 10.035 -257.95 -2199.47 311.784 0.896305 -262.532
10520 10.0033 -258.042 -2162.25 310.799 0.896305 -262.409
10530 9.65356 -258.112 -2142 299.932 0.896305 -262.694
10540 9.96718 -258.222 -2147.81 309.677 0.896305 -262.529
10550 10.2008 -258.223 -2097.12 316.935 0.896305 -261.959
10560 10.3468 -258.081 -2061.82 321.471 0.896305 -261.437
10570 10.077 -257.861 -2024.65 313.088 0.896305 -261.24
10580 10.1274 -257.791 -1999.29 314.653 0.896305 -260.951
10590 10.0992 -258.058 -2067.81 313.778 0.896305 -261.701
10600 11.2174 -258.497 -2094.41 348.522 0.896305 -261.199
10610 11.6012 -258.699 -2132.42 360.444 0.896305 -261.269
10620 11.5986 -258.678 -2190.27 360.364 0.896305 -261.636
10630 10.8397 -258.452 -2244.71 336.785 0.896305 -262.53
10640 10.4261 -258.263 -2254.95 323.934 0.896305 -262.824
10650 10.3178 -258.205 -2283.08 320.571 0.896305 -263.061
10660 10.112 -258.114 -2279.46 314.177 0.896305 -263.151
10670 10.1426 -257.888 -2214.73 315.127 0.896305 -262.465
10680 9.85469 -257.589 -2155.41 306.181 0.896305 -262.059
10690 10.2507 -257.575 -2104.71 318.485 0.896305 -261.312
10700 10.5931 -257.789 -2125.39 329.123 0.896305 -261.321
10710 11.0634 -257.961 -2121.66 343.737 0.896305 -260.998
10720 10.8141 -257.955 -2136.2 335.989 0.896305 -261.338
10730 11.2854 -257.966 -2088.96 350.634 0.896305 -260.564
10740 11.3188 -257.928 -2057.79 351.672 0.896305 -260.285
10750 10.7194 -257.625 -1967.67 333.047 0.896305 -259.983
10760 10.3105 -257.485 -1958.6 320.344 0.896305 -260.191
10770 10.467 -257.781 -2026.98 325.205 0.896305 -260.786
10780 11.0307 -258.193 -2097.29 342.718 0.896305 -261.101
10790 11.6221 -258.287 -2055.09 361.096 0.896305 -260.323
10800 10.7382 -257.927 -2041.78 333.632 0.896305 -260.758
10810 10.5724 -257.41 -1865.66 328.481 0.896305 -259.236
10820 9.64048 -257.233 -1880.88 299.526 0.896305 -260.092
10830 9.68026 -257.711 -2023.45 300.762 0.896305 -261.478
10840 9.87738 -258.248 -2225.88 306.887 0.896305 -263.164
10850 9.64886 -258.406 -2305.19 299.787 0.896305 -264.078
10860 10.1218 -258.238 -2190.32 314.481 0.896305 -262.673
10870 10.5187 -258.027 -2089.37 326.813 0.896305 -261.394
10880 10.3121 -257.942 -2098.33 320.392 0.896305 -261.576
10890 10.1381 -257.802 -2096.56 314.988 0.896305 -261.598
10900 9.39925 -257.572 -2131.04 292.031 0.896305 -262.335
10910 9.789 -257.543 -2132.72 304.141 0.896305 -261.928
10920 10.2751 -257.719 -2149.18 319.244 0.896305 -261.728
10930 10.2724 -257.858 -2157.34 319.159 0.896305 -261.923
10940 10.7705 -257.934 -2116.42 334.635 0.896305 -261.229
10950 11.1449 -257.752 -1997.76 346.268 0.896305 -259.884
10960 10.3214 -257.304 -1946.15 320.682 0.896305 -259.916
10970 10.1445 -257.06 -1882.61 315.187 0.896305 -259.428
10980 10.2177 -257.296 -1957.49 317.46 0.896305 -260.087
10990 10.8874 -257.696 -1977.28 338.266 0.896305 -259.949
11000 10.676 -257.874 -2039.15 331.7 0.896305 -260.751
11010 10.1719 -257.831 -2045.53 316.038 0.896305 -261.253
11020 9.85767 -257.73 -2005.02 306.274 0.896305 -261.197
11030 10.0955 -257.68 -1923.92 313.664 0.896305 -260.371
11040 10.3992 -257.769 -1922.98 323.1 0.896305 -260.149
11050 10.4574 -257.901 -2029.21 324.907 0.896305 -260.93
11060 10.4865 -257.845 -2074.42 325.812 0.896305 -261.145
11070 9.97775 -257.488 -2061.26 310.005 0.896305 -261.21
11080 10.1051 -257.051 -1885.16 313.961 0.896305 -259.475
11090 10.4138 -256.993 -1767.64 323.552 0.896305 -258.327
11100 10.621 -257.335 -1843.61 329.99 0.896305 -258.967
11110 10.5498 -257.748 -1956.34 327.78 0.896305 -260.2
11120 10.4825 -258.217 -2089.61 325.688 0.896305 -261.622
11130 10.1159 -258.642 -2290.11 314.296 0.896305 -263.746
11140 10.6262 -258.818 -2307.35 330.152 0.896305 -263.526
11150 10.067 -258.574 -2292.35 312.778 0.896305 -263.742
11160 9.94214 -258.024 -2187.28 308.898 0.896305 -262.619
11170 9.20157 -257.439 -2129.17 285.889 0.896305 -262.388
11180 9.33184 -257.296 -2105.14 289.937 0.896305 -261.955
11190 10.0312 -257.596 -2151.82 311.664 0.896305 -261.866
11200 10.2586 -257.889 -2226.92 318.732 0.896305 -262.431
11210 10.1891 -258.032 -2261.9 316.571 0.896305 -262.876
11220 9.91691 -257.795 -2212.53 308.115 0.896305 -262.583
11230 9.52104 -257.423 -2150.67 295.815 0.896305 -262.195
11240 9.5922 -257.373 -2138.41 298.026 0.896305 -261.992
11250 10.542 -257.553 -2107.81 327.536 0.896305 -261.019
11260 10.3813 -257.745 -2173.24 322.544 0.896305 -261.807
11270 10.6665 -257.935 -2186.08 331.405 0.896305 -261.797
11280 11.1063 -258.114 -2209.48 345.07 0.896305 -261.691
11290 11.0317 -258.14 -2262.48 342.752 0.896305 -262.144
11300 10.345 -258.134 -2308.86 321.417 0.896305 -263.134
11310 10.3666 -258.31 -2344.73 322.087 0.896305 -263.526
11320 11.1493 -258.46 -2322.87 346.406 0.896305 -262.749
11330 10.6241 -258.451 -2375.5 330.087 0.896305 -263.614
11340 10.3613 -258.509 -2431.19 321.921 0.896305 -264.305
11350 10.6281 -258.647 -2468.83 330.211 0.896305 -264.427
11360 10.264 -258.655 -2533.28 318.898 0.896305 -265.227
11370 10.2447 -258.511 -2479.3 318.298 0.896305 -264.744
11380 9.38055 -258.377 -2532.38 291.45 0.896305 -265.827
11390 9.72915 -258.425 -2493.83 302.281 0.896305 -265.27
11400 10.0189 -258.61 -2514.51 311.284 0.896305 -265.302
11410 10.3154 -258.714 -2468.51 320.496 0.896305 -264.804
11420 10.3965 -258.528 -2356.44 323.016 0.896305 -263.792
11430 10.4221 -258.169 -2191.01 323.81 0.896305 -262.308
11440 10.1994 -257.844 -2084.22 316.893 0.896305 -261.496
11450 9.35898 -257.722 -2128.8 290.78 0.896305 -262.511
11460 9.52848 -257.783 -2121.74 296.046 0.896305 -262.356
11470 9.96665 -257.797 -2099.62 309.66 0.896305 -261.784
11480 10.0846 -257.661 -2083.59 313.326 0.896305 -261.423
11490 9.98005 -257.496 -2047.51 310.076 0.896305 -261.123
11500 10.2023 -257.487 -2036.43 316.981 0.896305 -260.819
11510 9.98662 -257.607 -2092.63 310.281 0.896305 -261.528
11520 9.975 -257.735 -2116.6 309.919 0.896305 -261.827
11530 10.0944 -257.889 -2109.87 313.629 0.896305 -261.817
11540 10.3664 -258.109 -2132.19 322.079 0.896305 -261.913
11550 10.5559 -258.121 -2119.15 327.967 0.896305 -261.649
11560 10.2618 -257.898 -2058.3 318.832 0.896305 -261.316
11570 10.5061 -257.838 -2014.07 326.422 0.896305 -260.717
11580 10.5799 -257.91 -2125.51 328.714 0.896305 -261.457
11590 10.7158 -257.706 -2100.28 332.937 0.896305 -260.949
11600 9.91708 -257.351 -2123.94 308.12 0.896305 -261.549
11610 10.3588 -257.303 -2065.85 321.845 0.896305 -260.674
11620 10.5085 -257.524 -2074.19 326.494 0.896305 -260.801
11630 10.2903 -257.804 -2105.91 319.717 0.896305 -261.509
11640 10.7526 -258.088 -2060.19 334.081 0.896305 -261.027
11650 10.9972 -258.142 -1989.9 341.68 0.896305 -260.369
11660 11.0817 -257.893 -1884.94 344.304 0.896305 -259.339
11670 10.5851 -257.513 -1843.47 328.875 0.896305 -259.18
11680 10.1711 -257.245 -1842.6 316.012 0.896305 -259.319
11690 10.099 -257.169 -1859.95 313.774 0.896305 -259.431
11700 10.4332 -257.212 -1874.39 324.156 0.896305 -259.236
11710 10.2441 -257.203 -1883.62 318.281 0.896305 -259.477
11720 10.4027 -257.236 -1848.03 323.209 0.896305 -259.115
11730 10.7235 -257.369 -1844.71 333.176 0.896305 -258.906
11740 10.5215 -257.463 -1846.81 326.898 0.896305 -259.215
11750 10.6753 -257.583 -1829.84 331.679 0.896305 -259.069
11760 10.806 -257.733 -1884.15 335.737 0.896305 -259.449
11770 10.7498 -257.649 -1866.97 333.991 0.896305 -259.307
11780 9.77777 -257.312 -1850.95 303.792 0.896305 -259.835
11790 10.197 -257.183 -1762.01 316.818 0.896305 -258.696
11800 11.1052 -257.46 -1777.36 345.035 0.896305 -258.167
11810 11.3608 -257.635 -1814.5 352.975 0.896305 -258.333
11820 11.8035 -257.369 -1700.81 366.729 0.896305 -256.87
11830 10.4917 -256.831 -1671.36 325.973 0.896305 -257.447
11840 9.94337 -256.505 -1653.34 308.937 0.896305 -257.55
11850 9.49224 -256.618 -1729.15 294.92 0.896305 -258.617
11860 9.85006 -257.227 -1865.8 306.038 0.896305 -259.777
11870 10.6268 -257.94 -2006.89 330.17 0.896305 -260.651
11880 10.5348 -258.209 -2082.02 327.312 0.896305 -261.511
11890 10.4564 -257.932 -2001.69 324.877 0.896305 -260.779
11900 9.29745 -257.427 -1944.71 288.868 0.896305 -261.054
11910 8.96959 -257.177 -1917.02 278.682 0.896305 -260.948
11920 9.99879 -257.333 -1888.56 310.659 0.896305 -259.886
11930 10.3432 -257.596 -1966.89 321.359 0.896305 -260.324
11940 10.5897 -257.746 -2002.22 329.018 0.896305 -260.462
11950 10.5458 -257.8 -2050.15 327.653 0.896305 -260.879
11960 10.5808 -257.95 -2127.63 328.74 0.896305 -261.509
11970 10.8916 -258.201 -2174.69 338.397 0.896305 -261.762
11980 10.888 -258.461 -2243.62 338.286 0.896305 -262.484
11990 11.2413 -258.519 -2232.13 349.263 0.896305 -262.112
12000 10.9366 -258.313 -2152.32 339.796 0.896305 -261.681
12010 10.6802 -257.908 -2021.27 331.83 0.896305 -260.661
12020 10.5044 -257.499 -1910.56 326.368 0.896305 -259.692
12030 10.9242 -257.409 -1871.1 339.411 0.896305 -258.92
12040 10.9979 -257.434 -1928.37 341.7 0.896305 -259.252
12050 10.7862 -257.496 -2024.67 335.122 0.896305 -260.165
12060 10.2538 -257.544 -2130.68 318.583 0.896305 -261.451
12070 11.2617 -257.514 -2026.4 349.896 0.896305 -259.72
12080 10.6744 -257.221 -1989.36 331.65 0.896305 -259.768
12090 10.7131 -256.833 -1828.11 332.851 0.896305 -258.27
12100 10.3955 -256.602 -1763.04 322.983 0.896305 -257.923
12110 10.4647 -256.729 -1745.23 325.134 0.896305 -257.863
12120 10.7438 -257.111 -1822.3 333.806 0.896305 -258.478
12130 10.666 -257.484 -1951.05 331.388 0.896305 -259.784
12140 10.5272 -257.518 -1989.48 327.076 0.896305 -260.213
12150 10.3543 -257.291 -1945.21 321.704 0.896305 -259.864
12160 10.6955 -257.115 -1865.95 332.304 0.896305 -258.82
12170 10.779 -257.295 -1913.4 334.9 0.896305 -259.232
12180 10.5684 -257.933 -2174.49 328.356 0.896305 -261.816
12190 11.0807 -258.586 -2368.83 344.274 0.896305 -263.248
12200 11.3264 -258.809 -2404.72 351.907 0.896305 -263.464
12210 10.6561 -258.517 -2365.83 331.08 0.896305 -263.584
12220 10.2954 -258.024 -2197.41 319.876 0.896305 -262.332
12230 9.60026 -257.594 -2101.11 298.276 0.896305 -261.958
12240 10.0182 -257.375 -1945.29 311.263 0.896305 -260.285
12250 10.3384 -257.556 -1919.24 321.21 0.896305 -259.973
12260 10.5298 -257.857 -1994.81 327.157 0.896305 -260.585
12270 10.4368 -257.927 -2038.61 324.267 0.896305 -261.039
12280 10.0228 -257.82 -2040.77 311.404 0.896305 -261.36
12290 10.3752 -257.873 -1983.8 322.353 0.896305 -260.682
12300 9.85259 -258.173 -2084.95 306.116 0.896305 -262.177
12310 10.2317 -258.577 -2170.16 317.896 0.896305 -262.768
12320 10.6714 -258.669 -2142.44 331.558 0.896305 -262.236
12330 10.408 -258.433 -2112.85 323.371 0.896305 -262.067
12340 10.4402 -258.076 -2024.74 324.373 0.896305 -261.093
12350 10.0722 -257.711 -1981.38 312.939 0.896305 -260.807
12360 9.84101 -257.491 -1989.7 305.756 0.896305 -260.874
12370 9.65384 -257.403 -2012.89 299.941 0.896305 -261.127
12380 9.66512 -257.541 -2072.84 300.292 0.896305 -261.652
12390 10.0847 -257.783 -2121.75 313.328 0.896305 -261.799
12400 10.0185 -257.982 -2161.64 311.272 0.896305 -262.33
12410 10.1178 -258.167 -2169.72 314.358 0.896305 -262.469
12420 10.0814 -258.241 -2150.36 313.227 0.896305 -262.451
12430 9.87664 -258.181 -2086.57 306.864 0.896305 -262.171
12440 9.73167 -258.161 -2063.82 302.359 0.896305 -262.145
12450 9.86074 -258.28 -2090.96 306.369 0.896305 -262.315
12460 10.4297 -258.417 -2081.84 324.047 0.896305 -261.823
12470 10.5113 -258.288 -2061.36 326.582 0.896305 -261.477
12480 10.1168 -257.895 -1998.35 314.324 0.896305 -261.059
12490 9.99489 -257.567 -1967.47 310.538 0.896305 -260.648
12500 10.42 -257.541 -1985.59 323.744 0.896305 -260.317
12510 10.3061 -257.665 -2058.29 320.206 0.896305 -261.039
12520 10.6731 -257.793 -2050.13 331.611 0.896305 -260.745
12530 10.5704 -257.871 -2034.96 328.42 0.896305 -260.825
12540 10.9467 -257.869 -1938.52 340.109 0.896305 -259.806
12550 11.1952 -257.779 -1854.23 347.83 0.896305 -258.907
12560 10.7981 -257.704 -1873.13 335.494 0.896305 -259.355
12570 10.5087 -257.668 -1929.25 326.503 0.896305 -259.981
12580 10.3024 -257.512 -1938.33 320.092 0.896305 -260.092
12590 10.055 -257.29 -1930.45 312.406 0.896305 -260.065
12600 9.90322 -257.172 -1915.07 307.689 0.896305 -259.997
12610 10.8404 -257.321 -1875.04 336.806 0.896305 -258.942
12620 10.973 -257.546 -1938.81 340.926 0.896305 -259.458
12630 11.1126 -257.647 -1898.89 345.266 0.896305 -259.154
12640 10.9914 -257.5 -1816.19 341.498 0.896305 -258.579
12650 10.6792 -257.257 -1750.38 331.8 0.896305 -258.211
12660 10.7546 -257.129 -1707.02 334.141 0.896305 -257.719
12670 10.6338 -257.119 -1733.82 330.387 0.896305 -258.008
12680 10.7955 -257.13 -1742.56 335.411 0.896305 -257.916
12690 11.178 -257.103 -1715.72 347.296 0.896305 -257.328
