# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pres v_tempera v_dense v_entha
1440 12.2096 -255.559 -1260.73 379.348 0.896305 -251.728
1450 12.4507 -255.206 -1107.21 386.839 0.896305 -250.114
1460 12.176 -254.682 -912.416 378.302 0.896305 -248.57
1470 11.8121 -254.367 -820.196 366.998 0.896305 -248.006
1480 11.9678 -254.29 -768.292 371.834 0.896305 -247.428
1490 12.5244 -254.233 -677.644 389.129 0.896305 -246.212
1500 12.6392 -254.103 -615.028 392.695 0.896305 -245.552
1510 13.1859 -254.199 -614.352 409.68 0.896305 -245.096
1520 13.6015 -254.334 -638.105 422.594 0.896305 -244.973
1530 13.7199 -254.316 -611.612 426.272 0.896305 -244.661
1540 13.7889 -254.368 -580.426 428.415 0.896305 -244.437
1550 14.1568 -254.383 -565.997 439.846 0.896305 -243.988
1560 14.2131 -254.563 -614.528 441.594 0.896305 -244.434
1570 14.6382 -254.753 -677.755 454.805 0.896305 -244.62
1580 13.4228 -254.624 -772.781 417.041 0.896305 -246.337
1590 13.0469 -254.305 -667.315 405.363 0.896305 -245.693
1600 13.3771 -254.28 -558.396 415.621 0.896305 -244.614
1610 12.8612 -254.379 -610.704 399.592 0.896305 -245.577
1620 13.3045 -254.345 -548.599 413.365 0.896305 -244.687
1630 13.6925 -254.118 -469.934 425.422 0.896305 -243.549
1640 12.956 -254.028 -512.65 402.537 0.896305 -244.479
1650 13.4831 -254.244 -534.287 418.914 0.896305 -244.311
1660 13.1865 -254.178 -494.942 409.698 0.896305 -244.28
1670 12.7329 -253.874 -464.806 395.608 0.896305 -244.23
1680 13.1243 -253.797 -410.763 407.768 0.896305 -243.403
1690 13.0572 -254.207 -542.145 405.683 0.896305 -244.753
1700 13.2361 -254.886 -758.832 411.242 0.896305 -246.693
1710 13.3754 -255.464 -949.807 415.57 0.896305 -248.401
1720 13.6268 -255.472 -971.475 423.381 0.896305 -248.302
1730 12.999 -254.874 -861.369 403.875 0.896305 -247.599
1740 12.5204 -254.333 -823.523 389.004 0.896305 -247.285
1750 12.3609 -254.361 -925.489 384.048 0.896305 -248.151
1760 13.5612 -254.768 -910.986 421.341 0.896305 -247.261
1770 13.3826 -255.003 -957.423 415.791 0.896305 -247.984
1780 13.0219 -254.908 -910.743 404.586 0.896305 -247.939
1790 12.9893 -254.528 -736.419 403.572 0.896305 -246.433
1800 13.0187 -253.957 -522.248 404.485 0.896305 -244.409
1810 11.6664 -253.477 -476.51 362.472 0.896305 -244.977
1820 12.0278 -253.445 -398.341 373.7 0.896305 -244.064
1830 12.2999 -253.843 -549.926 382.152 0.896305 -245.198
1840 12.8548 -254.329 -697.104 399.394 0.896305 -246.107
1850 12.8456 -254.567 -820.521 399.108 0.896305 -247.175
1860 12.3426 -254.634 -957.864 383.48 0.896305 -248.657
